time;thread;label;success;code;latency;bytes;msg
2025-11-19 23:27:54.797;Linear load-ThreadStarter 1-51;Get user session;true;200;381;712;OK
2025-11-19 23:27:55.162;Linear load-ThreadStarter 1-50;Get movie;true;200;80;2969;OK
2025-11-19 23:27:54.868;Linear load-ThreadStarter 1-52;Get user session;true;200;377;712;OK
2025-11-19 23:27:55.180;Linear load-ThreadStarter 1-51;Get popular movies;true;200;97;13421;OK
2025-11-19 23:27:55.250;Linear load-ThreadStarter 1-52;Get popular movies;true;200;95;13421;OK
2025-11-19 23:27:55.281;Linear load-ThreadStarter 1-51;Get movie;true;200;79;2291;OK
2025-11-19 23:27:55.349;Linear load-ThreadStarter 1-52;Get movie;true;200;77;2969;OK
2025-11-19 23:27:55.247;Linear load-ThreadStarter 1-50;Rate movie;true;201;246;635;Created
2025-11-19 23:27:55.363;Linear load-ThreadStarter 1-51;Rate movie;true;201;212;635;Created
2025-11-19 23:27:55.429;Linear load-ThreadStarter 1-52;Rate movie;true;201;206;635;Created
2025-11-19 23:27:55.497;Linear load-ThreadStarter 1-50;Delete movie rating;true;200;208;710;OK
2025-11-19 23:27:55.639;Linear load-ThreadStarter 1-52;Delete movie rating;true;200;200;710;OK
2025-11-19 23:27:55.582;Linear load-ThreadStarter 1-53;Get user session;true;200;368;712;OK
2025-11-19 23:27:55.954;Linear load-ThreadStarter 1-53;Get popular movies;true;200;86;13421;OK
2025-11-19 23:27:55.709;Linear load-ThreadStarter 1-54;Get user session;true;200;369;712;OK
2025-11-19 23:27:56.045;Linear load-ThreadStarter 1-53;Get movie;true;200;77;2246;OK
2025-11-19 23:27:56.081;Linear load-ThreadStarter 1-54;Get popular movies;true;200;86;13421;OK
2025-11-19 23:27:55.843;Linear load-ThreadStarter 1-55;Get user session;true;200;368;712;OK
2025-11-19 23:27:56.172;Linear load-ThreadStarter 1-54;Get movie;true;200;75;2610;OK
2025-11-19 23:27:56.214;Linear load-ThreadStarter 1-55;Get popular movies;true;200;87;13421;OK
2025-11-19 23:27:56.125;Linear load-ThreadStarter 1-53;Rate movie;true;201;204;635;Created
2025-11-19 23:27:56.307;Linear load-ThreadStarter 1-55;Get movie;true;200;80;2132;OK
2025-11-19 23:27:56.251;Linear load-ThreadStarter 1-54;Rate movie;true;201;204;635;Created
2025-11-19 23:27:56.391;Linear load-ThreadStarter 1-55;Rate movie;true;201;203;635;Created
2025-11-19 23:27:56.462;Linear load-ThreadStarter 1-54;Delete movie rating;true;200;207;710;OK
2025-11-19 23:27:56.336;Linear load-ThreadStarter 1-56;Get user session;true;200;365;712;OK
2025-11-19 23:27:56.703;Linear load-ThreadStarter 1-56;Get popular movies;true;200;80;13421;OK
2025-11-19 23:27:56.598;Linear load-ThreadStarter 1-55;Delete movie rating;true;200;201;710;OK
2025-11-19 23:27:56.786;Linear load-ThreadStarter 1-56;Get movie;true;200;83;2185;OK
2025-11-19 23:27:56.676;Linear load-ThreadStarter 1-57;Get user session;true;200;385;712;OK
2025-11-19 23:27:56.871;Linear load-ThreadStarter 1-56;Rate movie;true;201;202;635;Created
2025-11-19 23:27:57.063;Linear load-ThreadStarter 1-57;Get popular movies;true;200;91;13421;OK
2025-11-19 23:27:56.805;Linear load-ThreadStarter 1-58;Get user session;true;200;399;712;OK
2025-11-19 23:27:57.163;Linear load-ThreadStarter 1-57;Get movie;true;200;77;2246;OK
2025-11-19 23:27:57.077;Linear load-ThreadStarter 1-56;Delete movie rating;true;200;204;710;OK
2025-11-19 23:27:57.208;Linear load-ThreadStarter 1-58;Get popular movies;true;200;85;13421;OK
2025-11-19 23:27:57.297;Linear load-ThreadStarter 1-58;Get movie;true;200;76;2088;OK
2025-11-19 23:27:57.243;Linear load-ThreadStarter 1-57;Rate movie;true;201;208;635;Created
2025-11-19 23:27:57.376;Linear load-ThreadStarter 1-58;Rate movie;true;201;205;635;Created
2025-11-19 23:27:57.286;Linear load-ThreadStarter 1-59;Get user session;true;200;400;712;OK
2025-11-19 23:27:57.690;Linear load-ThreadStarter 1-59;Get popular movies;true;200;84;13421;OK
2025-11-19 23:27:57.585;Linear load-ThreadStarter 1-58;Delete movie rating;true;200;204;710;OK
2025-11-19 23:27:57.457;Linear load-ThreadStarter 1-60;Get user session;true;200;371;712;OK
2025-11-19 23:27:57.777;Linear load-ThreadStarter 1-59;Get movie;true;200;79;2246;OK
2025-11-19 23:27:57.830;Linear load-ThreadStarter 1-60;Get popular movies;true;200;84;13421;OK
2025-11-19 23:27:57.917;Linear load-ThreadStarter 1-60;Get movie;true;200;77;2610;OK
2025-11-19 23:27:57.859;Linear load-ThreadStarter 1-59;Rate movie;true;201;203;635;Created
2025-11-19 23:27:57.997;Linear load-ThreadStarter 1-60;Rate movie;true;201;217;635;Created
2025-11-19 23:27:57.794;Linear load-ThreadStarter 1-61;Get user session;true;200;504;712;OK
2025-11-19 23:27:58.302;Linear load-ThreadStarter 1-61;Get popular movies;true;200;79;13421;OK
2025-11-19 23:27:58.218;Linear load-ThreadStarter 1-60;Delete movie rating;true;200;201;710;OK
2025-11-19 23:27:58.385;Linear load-ThreadStarter 1-61;Get movie;true;200;73;2428;OK
2025-11-19 23:27:58.070;Linear load-ThreadStarter 1-62;Get user session;true;200;479;712;OK
2025-11-19 23:27:58.551;Linear load-ThreadStarter 1-62;Get popular movies;true;200;79;13421;OK
2025-11-19 23:27:58.462;Linear load-ThreadStarter 1-61;Rate movie;true;201;205;635;Created
2025-11-19 23:27:58.635;Linear load-ThreadStarter 1-62;Get movie;true;200;74;2498;OK
2025-11-19 23:27:58.423;Linear load-ThreadStarter 1-63;Get user session;true;200;375;712;OK
2025-11-19 23:27:58.800;Linear load-ThreadStarter 1-63;Get popular movies;true;200;82;13421;OK
2025-11-19 23:27:58.712;Linear load-ThreadStarter 1-62;Rate movie;true;201;207;635;Created
2025-11-19 23:27:58.885;Linear load-ThreadStarter 1-63;Get movie;true;200;76;3103;OK
2025-11-19 23:27:58.672;Linear load-ThreadStarter 1-64;Get user session;true;200;370;712;OK
2025-11-19 23:27:58.922;Linear load-ThreadStarter 1-62;Delete movie rating;true;200;195;710;OK
2025-11-19 23:27:59.045;Linear load-ThreadStarter 1-64;Get popular movies;true;200;97;13421;OK
2025-11-19 23:27:58.965;Linear load-ThreadStarter 1-63;Rate movie;true;201;254;635;Created
2025-11-19 23:27:59.145;Linear load-ThreadStarter 1-64;Get movie;true;200;87;1650;OK
2025-11-19 23:27:59.223;Linear load-ThreadStarter 1-63;Delete movie rating;true;200;199;710;OK
2025-11-19 23:27:59.235;Linear load-ThreadStarter 1-64;Rate movie;true;201;222;635;Created
2025-11-19 23:27:59.121;Linear load-ThreadStarter 1-65;Get user session;true;200;371;712;OK
2025-11-19 23:27:59.495;Linear load-ThreadStarter 1-65;Get popular movies;true;200;82;13421;OK
2025-11-19 23:27:59.581;Linear load-ThreadStarter 1-65;Get movie;true;200;77;2246;OK
2025-11-19 23:27:59.461;Linear load-ThreadStarter 1-64;Delete movie rating;true;200;199;710;OK
2025-11-19 23:27:59.427;Linear load-ThreadStarter 1-66;Get user session;true;200;366;712;OK
2025-11-19 23:27:59.661;Linear load-ThreadStarter 1-65;Rate movie;true;201;204;635;Created
2025-11-19 23:27:59.795;Linear load-ThreadStarter 1-66;Get popular movies;true;200;79;13421;OK
2025-11-19 23:27:59.877;Linear load-ThreadStarter 1-66;Get movie;true;200;78;1862;OK
2025-11-19 23:27:59.665;Linear load-ThreadStarter 1-67;Get user session;true;200;376;712;OK
2025-11-19 23:28:00.046;Linear load-ThreadStarter 1-67;Get popular movies;true;200;81;13421;OK
2025-11-19 23:27:59.958;Linear load-ThreadStarter 1-66;Rate movie;true;201;203;635;Created
2025-11-19 23:28:00.129;Linear load-ThreadStarter 1-67;Get movie;true;200;75;2343;OK
2025-11-19 23:27:59.872;Linear load-ThreadStarter 1-68;Get user session;true;200;376;712;OK
2025-11-19 23:28:00.250;Linear load-ThreadStarter 1-68;Get popular movies;true;200;79;13421;OK
2025-11-19 23:28:00.164;Linear load-ThreadStarter 1-66;Delete movie rating;true;200;199;710;OK
2025-11-19 23:28:00.206;Linear load-ThreadStarter 1-67;Rate movie;true;201;203;635;Created
2025-11-19 23:28:00.332;Linear load-ThreadStarter 1-68;Get movie;true;200;85;2969;OK
2025-11-19 23:28:00.411;Linear load-ThreadStarter 1-67;Delete movie rating;true;200;202;710;OK
2025-11-19 23:28:00.420;Linear load-ThreadStarter 1-68;Rate movie;true;201;206;635;Created
2025-11-19 23:28:00.367;Linear load-ThreadStarter 1-69;Get user session;true;200;360;712;OK
2025-11-19 23:28:00.729;Linear load-ThreadStarter 1-69;Get popular movies;true;200;88;13421;OK
2025-11-19 23:28:00.628;Linear load-ThreadStarter 1-68;Delete movie rating;true;200;199;710;OK
2025-11-19 23:28:00.820;Linear load-ThreadStarter 1-69;Get movie;true;200;73;2681;OK
2025-11-19 23:28:00.617;Linear load-ThreadStarter 1-70;Get user session;true;200;365;712;OK
2025-11-19 23:28:00.984;Linear load-ThreadStarter 1-70;Get popular movies;true;200;80;13421;OK
2025-11-19 23:28:00.897;Linear load-ThreadStarter 1-69;Rate movie;true;201;206;635;Created
2025-11-19 23:28:01.066;Linear load-ThreadStarter 1-70;Get movie;true;200;73;2185;OK
2025-11-19 23:28:00.831;Linear load-ThreadStarter 1-71;Get user session;true;200;365;712;OK
2025-11-19 23:28:01.200;Linear load-ThreadStarter 1-71;Get popular movies;true;200;83;13421;OK
2025-11-19 23:28:01.106;Linear load-ThreadStarter 1-69;Delete movie rating;true;200;208;710;OK
2025-11-19 23:28:01.289;Linear load-ThreadStarter 1-71;Get movie;true;200;82;2498;OK
2025-11-19 23:28:01.143;Linear load-ThreadStarter 1-70;Rate movie;true;201;243;635;Created
2025-11-19 23:28:01.375;Linear load-ThreadStarter 1-71;Rate movie;true;201;209;635;Created
2025-11-19 23:28:01.390;Linear load-ThreadStarter 1-70;Delete movie rating;true;200;210;710;OK
2025-11-19 23:28:01.318;Linear load-ThreadStarter 1-72;Get user session;true;200;392;712;OK
2025-11-19 23:28:01.588;Linear load-ThreadStarter 1-71;Delete movie rating;true;200;202;710;OK
2025-11-19 23:28:01.713;Linear load-ThreadStarter 1-72;Get popular movies;true;200;82;13421;OK
2025-11-19 23:28:01.798;Linear load-ThreadStarter 1-72;Get movie;true;200;86;2246;OK
2025-11-19 23:28:01.603;Linear load-ThreadStarter 1-73;Get user session;true;200;428;712;OK
2025-11-19 23:28:01.887;Linear load-ThreadStarter 1-72;Rate movie;true;201;210;635;Created
2025-11-19 23:28:02.034;Linear load-ThreadStarter 1-73;Get popular movies;true;200;84;13421;OK
2025-11-19 23:28:01.796;Linear load-ThreadStarter 1-74;Get user session;true;200;385;712;OK
2025-11-19 23:28:02.120;Linear load-ThreadStarter 1-73;Get movie;true;200;75;2681;OK
2025-11-19 23:28:02.183;Linear load-ThreadStarter 1-74;Get popular movies;true;200;95;13421;OK
2025-11-19 23:28:02.282;Linear load-ThreadStarter 1-74;Get movie;true;200;77;2185;OK
2025-11-19 23:28:02.197;Linear load-ThreadStarter 1-73;Rate movie;true;201;220;635;Created
2025-11-19 23:28:02.104;Linear load-ThreadStarter 1-75;Get user session;true;200;373;712;OK
2025-11-19 23:28:02.481;Linear load-ThreadStarter 1-75;Get popular movies;true;200;83;13421;OK
2025-11-19 23:28:02.362;Linear load-ThreadStarter 1-74;Rate movie;true;201;231;635;Created
2025-11-19 23:28:02.420;Linear load-ThreadStarter 1-73;Delete movie rating;true;200;203;710;OK
2025-11-19 23:28:02.568;Linear load-ThreadStarter 1-75;Get movie;true;200;77;2498;OK
2025-11-19 23:28:02.597;Linear load-ThreadStarter 1-74;Delete movie rating;true;200;204;710;OK
2025-11-19 23:28:02.648;Linear load-ThreadStarter 1-75;Rate movie;true;201;227;635;Created
2025-11-19 23:28:02.628;Linear load-ThreadStarter 1-76;Get user session;true;200;355;712;OK
2025-11-19 23:28:02.986;Linear load-ThreadStarter 1-76;Get popular movies;true;200;88;13421;OK
2025-11-19 23:28:02.878;Linear load-ThreadStarter 1-75;Delete movie rating;true;200;211;710;OK
2025-11-19 23:28:03.077;Linear load-ThreadStarter 1-76;Get movie;true;200;75;1975;OK
2025-11-19 23:28:02.808;Linear load-ThreadStarter 1-77;Get user session;true;200;409;712;OK
2025-11-19 23:28:03.221;Linear load-ThreadStarter 1-77;Get popular movies;true;200;80;13421;OK
2025-11-19 23:28:03.155;Linear load-ThreadStarter 1-76;Rate movie;true;201;203;635;Created
2025-11-19 23:28:03.305;Linear load-ThreadStarter 1-77;Get movie;true;200;73;1987;OK
2025-11-19 23:28:03.094;Linear load-ThreadStarter 1-78;Get user session;true;200;362;712;OK
2025-11-19 23:28:03.458;Linear load-ThreadStarter 1-78;Get popular movies;true;200;78;13421;OK
2025-11-19 23:28:03.361;Linear load-ThreadStarter 1-76;Delete movie rating;true;200;202;710;OK
2025-11-19 23:28:03.380;Linear load-ThreadStarter 1-77;Rate movie;true;201;205;635;Created
2025-11-19 23:28:03.540;Linear load-ThreadStarter 1-78;Get movie;true;200;74;1987;OK
2025-11-19 23:28:03.588;Linear load-ThreadStarter 1-77;Delete movie rating;true;200;204;710;OK
2025-11-19 23:28:03.616;Linear load-ThreadStarter 1-78;Rate movie;true;201;245;635;Created
2025-11-19 23:28:03.567;Linear load-ThreadStarter 1-79;Get user session;true;200;375;712;OK
2025-11-19 23:28:03.943;Linear load-ThreadStarter 1-79;Get popular movies;true;200;87;13421;OK
2025-11-19 23:28:03.865;Linear load-ThreadStarter 1-78;Delete movie rating;true;200;206;710;OK
2025-11-19 23:28:04.035;Linear load-ThreadStarter 1-79;Get movie;true;200;75;2132;OK
2025-11-19 23:28:03.796;Linear load-ThreadStarter 1-80;Get user session;true;200;501;712;OK
2025-11-19 23:28:04.112;Linear load-ThreadStarter 1-79;Rate movie;true;201;210;635;Created
2025-11-19 23:28:04.300;Linear load-ThreadStarter 1-80;Get popular movies;true;200;81;13421;OK
2025-11-19 23:28:04.384;Linear load-ThreadStarter 1-80;Get movie;true;200;74;2498;OK
2025-11-19 23:28:04.075;Linear load-ThreadStarter 1-81;Get user session;true;200;386;712;OK
2025-11-19 23:28:04.327;Linear load-ThreadStarter 1-79;Delete movie rating;true;200;197;710;OK
2025-11-19 23:28:04.463;Linear load-ThreadStarter 1-81;Get popular movies;true;200;93;13421;OK
2025-11-19 23:28:04.560;Linear load-ThreadStarter 1-81;Get movie;true;200;77;2421;OK
2025-11-19 23:28:04.462;Linear load-ThreadStarter 1-80;Rate movie;true;201;221;635;Created
2025-11-19 23:28:04.640;Linear load-ThreadStarter 1-81;Rate movie;true;201;212;635;Created
2025-11-19 23:28:04.529;Linear load-ThreadStarter 1-82;Get user session;true;200;352;712;OK
2025-11-19 23:28:04.686;Linear load-ThreadStarter 1-80;Delete movie rating;true;200;226;710;OK
2025-11-19 23:28:04.883;Linear load-ThreadStarter 1-82;Get popular movies;true;200;88;13421;OK
2025-11-19 23:28:04.974;Linear load-ThreadStarter 1-82;Get movie;true;200;78;2185;OK
2025-11-19 23:28:04.857;Linear load-ThreadStarter 1-83;Get user session;true;200;399;712;OK
2025-11-19 23:28:05.055;Linear load-ThreadStarter 1-82;Rate movie;true;201;208;635;Created
2025-11-19 23:28:04.916;Linear load-ThreadStarter 1-84;Get user session;true;200;378;712;OK
2025-11-19 23:28:05.258;Linear load-ThreadStarter 1-83;Get popular movies;true;200;81;13421;OK
2025-11-19 23:28:05.297;Linear load-ThreadStarter 1-84;Get popular movies;true;200;82;13421;OK
2025-11-19 23:28:05.343;Linear load-ThreadStarter 1-83;Get movie;true;200;74;2498;OK
2025-11-19 23:28:05.382;Linear load-ThreadStarter 1-84;Get movie;true;200;73;1987;OK
2025-11-19 23:28:05.267;Linear load-ThreadStarter 1-82;Delete movie rating;true;200;203;710;OK
2025-11-19 23:28:05.420;Linear load-ThreadStarter 1-83;Rate movie;true;201;212;635;Created
2025-11-19 23:28:05.457;Linear load-ThreadStarter 1-84;Rate movie;true;201;242;635;Created
2025-11-19 23:28:05.635;Linear load-ThreadStarter 1-83;Delete movie rating;true;200;200;710;OK
2025-11-19 23:28:05.474;Linear load-ThreadStarter 1-85;Get user session;true;200;376;712;OK
2025-11-19 23:28:05.702;Linear load-ThreadStarter 1-84;Delete movie rating;true;200;207;710;OK
2025-11-19 23:28:05.852;Linear load-ThreadStarter 1-85;Get popular movies;true;200;79;13421;OK
2025-11-19 23:28:05.934;Linear load-ThreadStarter 1-85;Get movie;true;200;74;2343;OK
2025-11-19 23:28:05.839;Linear load-ThreadStarter 1-86;Get user session;true;200;375;712;OK
2025-11-19 23:28:06.010;Linear load-ThreadStarter 1-85;Rate movie;true;201;272;635;Created
2025-11-19 23:28:06.217;Linear load-ThreadStarter 1-86;Get popular movies;true;200;82;13421;OK
2025-11-19 23:28:05.913;Linear load-ThreadStarter 1-87;Get user session;true;200;403;712;OK
2025-11-19 23:28:06.303;Linear load-ThreadStarter 1-86;Get movie;true;200;76;2681;OK
2025-11-19 23:28:06.319;Linear load-ThreadStarter 1-87;Get popular movies;true;200;87;13421;OK
2025-11-19 23:28:06.287;Linear load-ThreadStarter 1-85;Delete movie rating;true;200;199;710;OK
2025-11-19 23:28:06.410;Linear load-ThreadStarter 1-87;Get movie;true;200;80;3103;OK
2025-11-19 23:28:06.381;Linear load-ThreadStarter 1-86;Rate movie;true;201;205;635;Created
2025-11-19 23:28:06.493;Linear load-ThreadStarter 1-87;Rate movie;true;201;203;635;Created
2025-11-19 23:28:06.589;Linear load-ThreadStarter 1-86;Delete movie rating;true;200;202;710;OK
2025-11-19 23:28:06.491;Linear load-ThreadStarter 1-88;Get user session;true;200;370;712;OK
2025-11-19 23:28:06.700;Linear load-ThreadStarter 1-87;Delete movie rating;true;200;201;710;OK
2025-11-19 23:28:06.864;Linear load-ThreadStarter 1-88;Get popular movies;true;200;91;13421;OK
2025-11-19 23:28:06.958;Linear load-ThreadStarter 1-88;Get movie;true;200;91;2343;OK
2025-11-19 23:28:06.795;Linear load-ThreadStarter 1-89;Get user session;true;200;363;712;OK
2025-11-19 23:28:07.052;Linear load-ThreadStarter 1-88;Rate movie;true;201;208;635;Created
2025-11-19 23:28:06.905;Linear load-ThreadStarter 1-90;Get user session;true;200;358;712;OK
2025-11-19 23:28:07.161;Linear load-ThreadStarter 1-89;Get popular movies;true;200;126;13421;OK
2025-11-19 23:28:07.266;Linear load-ThreadStarter 1-90;Get popular movies;true;200;78;13421;OK
2025-11-19 23:28:07.290;Linear load-ThreadStarter 1-89;Get movie;true;200;100;2969;OK
2025-11-19 23:28:07.348;Linear load-ThreadStarter 1-90;Get movie;true;200;73;1862;OK
2025-11-19 23:28:07.263;Linear load-ThreadStarter 1-88;Delete movie rating;true;200;201;710;OK
2025-11-19 23:28:07.394;Linear load-ThreadStarter 1-89;Rate movie;true;201;207;635;Created
2025-11-19 23:28:07.423;Linear load-ThreadStarter 1-90;Rate movie;true;201;237;635;Created
2025-11-19 23:28:07.606;Linear load-ThreadStarter 1-89;Delete movie rating;true;200;198;710;OK
2025-11-19 23:28:07.469;Linear load-ThreadStarter 1-91;Get user session;true;200;376;712;OK
2025-11-19 23:28:07.664;Linear load-ThreadStarter 1-90;Delete movie rating;true;200;210;710;OK
2025-11-19 23:28:07.847;Linear load-ThreadStarter 1-91;Get popular movies;true;200;82;13421;OK
2025-11-19 23:28:07.932;Linear load-ThreadStarter 1-91;Get movie;true;200;76;2421;OK
2025-11-19 23:28:07.809;Linear load-ThreadStarter 1-92;Get user session;true;200;363;712;OK
2025-11-19 23:28:07.879;Linear load-ThreadStarter 1-93;Get user session;true;200;362;712;OK
2025-11-19 23:28:08.011;Linear load-ThreadStarter 1-91;Rate movie;true;201;235;635;Created
2025-11-19 23:28:08.175;Linear load-ThreadStarter 1-92;Get popular movies;true;200;81;13421;OK
2025-11-19 23:28:08.244;Linear load-ThreadStarter 1-93;Get popular movies;true;200;79;13421;OK
2025-11-19 23:28:08.259;Linear load-ThreadStarter 1-92;Get movie;true;200;75;2185;OK
2025-11-19 23:28:08.325;Linear load-ThreadStarter 1-93;Get movie;true;200;73;2291;OK
2025-11-19 23:28:08.336;Linear load-ThreadStarter 1-92;Rate movie;true;201;213;635;Created
2025-11-19 23:28:08.402;Linear load-ThreadStarter 1-93;Rate movie;true;201;202;635;Created
2025-11-19 23:28:08.251;Linear load-ThreadStarter 1-94;Get user session;true;200;371;712;OK
2025-11-19 23:28:08.626;Linear load-ThreadStarter 1-94;Get popular movies;true;200;91;13421;OK
2025-11-19 23:28:08.551;Linear load-ThreadStarter 1-92;Delete movie rating;true;200;202;710;OK
2025-11-19 23:28:08.720;Linear load-ThreadStarter 1-94;Get movie;true;200;94;2132;OK
2025-11-19 23:28:08.615;Linear load-ThreadStarter 1-96;Get user session;true;200;365;712;OK
2025-11-19 23:28:08.609;Linear load-ThreadStarter 1-95;Get user session;true;200;373;712;OK
